年份,区域,初中学校,高中学校,录取分数线
2024,浦东新区,上海市老港中学,,734.5
2024,浦东新区,上海市老港中学,,687.5
2024,浦东新区,上海市老港中学,,727.5
2024,浦东新区,上海市老港中学,,709.5
2024,浦东新区,上海市老港中学,,705
2024,浦东新区,上海市老港中学,,715.5
2024,浦东新区,上海市老港中学,,677.5
2024,浦东新区,上海市老港中学,,686.5
2024,浦东新区,上海市老港中学,,695.5
2024,浦东新区,上海市泥城中学,,720.5
2024,浦东新区,上海市泥城中学,,698.5
2024,浦东新区,上海市泥城中学,,702
2024,浦东新区,上海市泥城中学,,718.5
2024,浦东新区,上海市泥城中学,,680
2024,浦东新区,上海市泥城中学,,697.5
2024,浦东新区,上海市泥城中学,,682.5
2024,浦东新区,上海市泥城中学,,665.5
2024,浦东新区,上海市泥城中学,,671.5
2024,浦东新区,上海市泥城中学,,683
2024,浦东新区,上海市吴迅中学,,749.5
2024,浦东新区,上海市吴迅中学,,704.5
2024,浦东新区,上海市吴迅中学,,738
2024,浦东新区,上海市吴迅中学,,733.5
2024,浦东新区,上海市吴迅中学,,710
2024,浦东新区,上海市吴迅中学,,747
2024,浦东新区,上海市吴迅中学,,727
2024,浦东新区,上海市吴迅中学,,711.5
2024,浦东新区,上海市吴迅中学,,717
2024,浦东新区,上海市长岛中学,,740
2024,浦东新区,上海市长岛中学,,713.5
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市长岛中学,,736
2024,浦东新区,上海市长岛中学,,732
2024,浦东新区,上海市长岛中学,,704
2024,浦东新区,上海市长岛中学,,742.5
2024,浦东新区,上海市长岛中学,,724
2024,浦东新区,上海市长岛中学,,713
2024,浦东新区,上海市长岛中学,,713
2024,浦东新区,上海立信会计金融学院附属学校,,734.5
2024,浦东新区,上海立信会计金融学院附属学校,,742
2024,浦东新区,上海立信会计金融学院附属学校,,739
2024,浦东新区,上海立信会计金融学院附属学校,,708
2024,浦东新区,上海立信会计金融学院附属学校,,724
2024,浦东新区,上海立信会计金融学院附属学校,,711.5
2024,浦东新区,上海立信会计金融学院附属学校,,709.5
2024,浦东新区,上海市绿川学校,,704.5
2024,浦东新区,上海市绿川学校,,746.5
2024,浦东新区,上海市绿川学校,,720
2024,浦东新区,上海市绿川学校,,687.5
2024,浦东新区,上海市绿川学校,,724
2024,浦东新区,上海市绿川学校,,696.5
2024,浦东新区,上海市绿川学校,,689.5
2024,浦东新区,上海市绿川学校,,695
2024,浦东新区,上海市洋泾菊园实验学校,,732.5
2024,浦东新区,上海市洋泾菊园实验学校,,739.5
2024,浦东新区,上海市洋泾菊园实验学校,,736.5
2024,浦东新区,上海市洋泾菊园实验学校,,756.5
2024,浦东新区,上海市洋泾菊园实验学校,,703
2024,浦东新区,上海市洋泾菊园实验学校,,746
2024,浦东新区,上海市洋泾菊园实验学校,,726
2024,浦东新区,上海市洋泾菊园实验学校,,712
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市洋泾菊园实验学校,,711.5
2024,浦东新区,上海市民办平和学校,,748.5
2024,浦东新区,上海市民办平和学校,,715.5
2024,浦东新区,上海市民办平和学校,,732
2024,浦东新区,上海市民办平和学校,,716
2024,浦东新区,上海市民办平和学校,,699
2024,浦东新区,上海市民办平和学校,,718.5
2024,浦东新区,上海市民办平和学校,,715.5
2024,浦东新区,上海市民办平和学校,,690
2024,浦东新区,上海市民办平和学校,,705.5
2024,浦东新区,上海市川沙中学南校,,756
2024,浦东新区,上海市川沙中学南校,,737.5
2024,浦东新区,上海市川沙中学南校,,751
2024,浦东新区,上海市川沙中学南校,,743.5
2024,浦东新区,上海市川沙中学南校,,715
2024,浦东新区,上海市川沙中学南校,,751.5
2024,浦东新区,上海市川沙中学南校,,724
2024,浦东新区,上海市川沙中学南校,,717
2024,浦东新区,上海市川沙中学南校,,724
2024,浦东新区,上海市建平实验中学,,732
2024,浦东新区,上海市建平实验中学,,750.5
2024,浦东新区,上海市建平实验中学,,740.5
2024,浦东新区,上海市建平实验中学,,755
2024,浦东新区,上海市建平实验中学,,708.5
2024,浦东新区,上海市建平实验中学,,754.5
2024,浦东新区,上海市建平实验中学,,724.5
2024,浦东新区,上海市建平实验中学,,713.5
2024,浦东新区,上海市建平实验中学,,720.5
2024,浦东新区,上海市民办金苹果学校,,722.5
2024,浦东新区,上海市民办金苹果学校,,721
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市民办金苹果学校,,731
2024,浦东新区,上海市民办金苹果学校,,718
2024,浦东新区,上海市民办金苹果学校,,747
2024,浦东新区,上海市民办金苹果学校,,720.5
2024,浦东新区,上海市民办金苹果学校,,710
2024,浦东新区,上海市民办金苹果学校,,717.5
2024,浦东新区,上海民办启能东方外国语学校,,739.5
2024,浦东新区,上海民办启能东方外国语学校,,738.5
2024,浦东新区,上海民办启能东方外国语学校,,745
2024,浦东新区,上海民办启能东方外国语学校,,708
2024,浦东新区,上海民办启能东方外国语学校,,752.5
2024,浦东新区,上海民办启能东方外国语学校,,726.5
2024,浦东新区,上海民办启能东方外国语学校,,714.5
2024,浦东新区,上海民办启能东方外国语学校,,718.5
2024,浦东新区,上海市民办中芯学校,,724.5
2024,浦东新区,上海市民办中芯学校,,742
2024,浦东新区,上海市民办中芯学校,,730.5
2024,浦东新区,上海市民办中芯学校,,742.5
2024,浦东新区,上海市民办中芯学校,,716.5
2024,浦东新区,上海市民办中芯学校,,739
2024,浦东新区,上海市民办中芯学校,,725.5
2024,浦东新区,上海市民办中芯学校,,700.5
2024,浦东新区,上海市民办中芯学校,,717.5
2024,浦东新区,上海市进才实验中学,,734.5
2024,浦东新区,上海市进才实验中学,,751.5
2024,浦东新区,上海市进才实验中学,,747
2024,浦东新区,上海市进才实验中学,,708.5
2024,浦东新区,上海市进才实验中学,,754.5
2024,浦东新区,上海市进才实验中学,,738.5
2024,浦东新区,上海市进才实验中学,,730.5
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市进才实验中学,,713
2024,浦东新区,上海市进才实验中学,,720
2024,浦东新区,上海市实验学校东校,,735.5
2024,浦东新区,上海市实验学校东校,,753
2024,浦东新区,上海市实验学校东校,,740.5
2024,浦东新区,上海市实验学校东校,,707.5
2024,浦东新区,上海市实验学校东校,,751
2024,浦东新区,上海市实验学校东校,,739
2024,浦东新区,上海市实验学校东校,,725
2024,浦东新区,上海市实验学校东校,,709.5
2024,浦东新区,上海市实验学校东校,,711.5
2024,浦东新区,上海市张江集团中学,,727.5
2024,浦东新区,上海市张江集团中学,,749
2024,浦东新区,上海市张江集团中学,,739.5
2024,浦东新区,上海市张江集团中学,,691.5
2024,浦东新区,上海市张江集团中学,,747
2024,浦东新区,上海市张江集团中学,,725
2024,浦东新区,上海市张江集团中学,,712.5
2024,浦东新区,上海市张江集团中学,,718
2024,浦东新区,上海浦东新区民办协和双语学校,,702.5
2024,浦东新区,上海浦东新区民办协和双语学校,,734
2024,浦东新区,上海浦东新区民办协和双语学校,,670
2024,浦东新区,上海浦东新区民办协和双语学校,,727.5
2024,浦东新区,上海浦东新区民办协和双语学校,,699
2024,浦东新区,上海浦东新区民办协和双语学校,,689
2024,浦东新区,上海浦东新区民办协和双语学校,,705
2024,浦东新区,上海浦东新区民办协和双语学校,,737.5
2024,浦东新区,上海市浦东新区建平南汇实验学校,,723.5
2024,浦东新区,上海市浦东新区建平南汇实验学校,,736.5
2024,浦东新区,上海市浦东新区建平南汇实验学校,,737.5
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市浦东新区建平南汇实验学校,,747.5
2024,浦东新区,上海市浦东新区建平南汇实验学校,,720.5
2024,浦东新区,上海市浦东新区建平南汇实验学校,,743.5
2024,浦东新区,上海市浦东新区建平南汇实验学校,,716
2024,浦东新区,上海市浦东新区建平南汇实验学校,,705.5
2024,浦东新区,上海市浦东新区建平南汇实验学校,,721
2024,浦东新区,上海市三灶学校,,697
2024,浦东新区,上海市三灶学校,,705.5
2024,浦东新区,上海市三灶学校,,692
2024,浦东新区,上海市三灶学校,,707
2024,浦东新区,上海市三灶学校,,670.5
2024,浦东新区,上海市三灶学校,,693.5
2024,浦东新区,上海市三灶学校,,697
2024,浦东新区,上海市三灶学校,,683
2024,浦东新区,上海市黄路学校,,729.5
2024,浦东新区,上海市黄路学校,,735
2024,浦东新区,上海市黄路学校,,732
2024,浦东新区,上海市黄路学校,,706.5
2024,浦东新区,上海市黄路学校,,741
2024,浦东新区,上海市黄路学校,,724
2024,浦东新区,上海市黄路学校,,701.5
2024,浦东新区,上海市黄路学校,,716
2024,浦东新区,上海市浦东新区彭镇中学,,696
2024,浦东新区,上海市浦东新区彭镇中学,,735
2024,浦东新区,上海市浦东新区彭镇中学,,697.5
2024,浦东新区,上海市浦东新区彭镇中学,,737
2024,浦东新区,上海市浦东新区彭镇中学,,714.5
2024,浦东新区,上海市浦东新区彭镇中学,,677.5
2024,浦东新区,上海市浦东新区彭镇中学,,681.5
2024,浦东新区,上海市浦东新区彭镇中学,,673.5
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市浦东新区彭镇中学,,697.5
2024,浦东新区,上海市秋萍学校,,716
2024,浦东新区,上海市秋萍学校,,739.5
2024,浦东新区,上海市秋萍学校,,725.5
2024,浦东新区,上海市秋萍学校,,720
2024,浦东新区,上海市秋萍学校,,734
2024,浦东新区,上海市秋萍学校,,724
2024,浦东新区,上海市秋萍学校,,729
2024,浦东新区,上海市秋萍学校,,702
2024,浦东新区,上海市秋萍学校,,718.5
2024,浦东新区,上海市秋萍学校,,699.5
2024,浦东新区,上海市三墩学校,,719
2024,浦东新区,上海市三墩学校,,679.5
2024,浦东新区,上海市三墩学校,,701.5
2024,浦东新区,上海市三墩学校,,685.5
2024,浦东新区,上海市三墩学校,,718
2024,浦东新区,上海市万祥学校,,723.5
2024,浦东新区,上海市万祥学校,,693
2024,浦东新区,上海市万祥学校,,706.5
2024,浦东新区,上海市万祥学校,,729
2024,浦东新区,上海市万祥学校,,677.5
2024,浦东新区,上海市万祥学校,,702.5
2024,浦东新区,上海市万祥学校,,667.5
2024,浦东新区,上海市万祥学校,,665.5
2024,浦东新区,上海市万祥学校,,710.5
2024,浦东新区,上海市万祥学校,,686
2024,浦东新区,上海市宣桥学校,,687.5
2024,浦东新区,上海市宣桥学校,,729
2024,浦东新区,上海市宣桥学校,,718
2024,浦东新区,上海市宣桥学校,,727
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市宣桥学校,,681.5
2024,浦东新区,上海市宣桥学校,,702.5
2024,浦东新区,上海市宣桥学校,,691.5
2024,浦东新区,上海市宣桥学校,,687
2024,浦东新区,上海市宣桥学校,,692.5
2024,浦东新区,上海市航头学校,,731
2024,浦东新区,上海市航头学校,,740.5
2024,浦东新区,上海市航头学校,,726.5
2024,浦东新区,上海市航头学校,,687
2024,浦东新区,上海市航头学校,,719.5
2024,浦东新区,上海市航头学校,,737
2024,浦东新区,上海市航头学校,,726.5
2024,浦东新区,上海市航头学校,,712
2024,浦东新区,上海市航头学校,,721
2024,浦东新区,上海市周浦育才学校,,700.5
2024,浦东新区,上海市周浦育才学校,,709.5
2024,浦东新区,上海市周浦育才学校,,703
2024,浦东新区,上海市周浦育才学校,,699.5
2024,浦东新区,上海市周浦育才学校,,706
2024,浦东新区,上海市周浦育才学校,,703
2024,浦东新区,上海市周浦育才学校,,693.5
2024,浦东新区,上海市周浦育才学校,,707.5
2024,浦东新区,上海市实验学校附属光明学校,,724
2024,浦东新区,上海市实验学校附属光明学校,,742
2024,浦东新区,上海市实验学校附属光明学校,,728
2024,浦东新区,上海市实验学校附属光明学校,,715
2024,浦东新区,上海市实验学校附属光明学校,,729
2024,浦东新区,上海市实验学校附属光明学校,,722.5
2024,浦东新区,上海市实验学校附属光明学校,,710
2024,浦东新区,上海市实验学校附属光明学校,,713.5
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市东海学校,,694.5
2024,浦东新区,上海市东海学校,,737
2024,浦东新区,上海市东海学校,,711
2024,浦东新区,上海市东海学校,,699
2024,浦东新区,上海市东海学校,,665.5
2024,浦东新区,上海市东海学校,,683
2024,浦东新区,上海市康城学校,,749
2024,浦东新区,上海市康城学校,,712.5
2024,浦东新区,上海市康城学校,,737
2024,浦东新区,上海市康城学校,,728
2024,浦东新区,上海市康城学校,,717.5
2024,浦东新区,上海市康城学校,,725.5
2024,浦东新区,上海市康城学校,,721
2024,浦东新区,上海市康城学校,,713
2024,浦东新区,上海市康城学校,,717.5
2024,浦东新区,上海市下沙学校,,718
2024,浦东新区,上海市下沙学校,,735
2024,浦东新区,上海市下沙学校,,725.5
2024,浦东新区,上海市下沙学校,,749.5
2024,浦东新区,上海市下沙学校,,699
2024,浦东新区,上海市下沙学校,,732
2024,浦东新区,上海市下沙学校,,693
2024,浦东新区,上海市下沙学校,,696.5
2024,浦东新区,上海市下沙学校,,700
2024,浦东新区,上海市民办尚德实验学校,,735.5
2024,浦东新区,上海市民办尚德实验学校,,748
2024,浦东新区,上海市民办尚德实验学校,,742
2024,浦东新区,上海市民办尚德实验学校,,713
2024,浦东新区,上海市民办尚德实验学校,,756.5
2024,浦东新区,上海市民办尚德实验学校,,727.5
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市民办尚德实验学校,,708.5
2024,浦东新区,上海市民办尚德实验学校,,722.5
2024,浦东新区,上海浦东新区民办远翔实验学校,,749.5
2024,浦东新区,上海浦东新区民办远翔实验学校,,725
2024,浦东新区,上海浦东新区民办远翔实验学校,,742
2024,浦东新区,上海浦东新区民办远翔实验学校,,741.5
2024,浦东新区,上海浦东新区民办远翔实验学校,,715
2024,浦东新区,上海浦东新区民办远翔实验学校,,748
2024,浦东新区,上海浦东新区民办远翔实验学校,,728.5
2024,浦东新区,上海浦东新区民办远翔实验学校,,722.5
2024,浦东新区,上海浦东新区民办远翔实验学校,,721.5
2024,浦东新区,上海浦东新区民办进德外国语中学,,732.5
2024,浦东新区,上海浦东新区民办进德外国语中学,,754
2024,浦东新区,上海浦东新区民办进德外国语中学,,747
2024,浦东新区,上海浦东新区民办进德外国语中学,,702.5
2024,浦东新区,上海浦东新区民办进德外国语中学,,749.5
2024,浦东新区,上海浦东新区民办进德外国语中学,,729
2024,浦东新区,上海浦东新区民办进德外国语中学,,705
2024,浦东新区,上海浦东新区民办进德外国语中学,,708.5
2024,浦东新区,上海市周浦实验学校,,726
2024,浦东新区,上海市周浦实验学校,,740
2024,浦东新区,上海市周浦实验学校,,732
2024,浦东新区,上海市周浦实验学校,,714.5
2024,浦东新区,上海市周浦实验学校,,749
2024,浦东新区,上海市周浦实验学校,,723.5
2024,浦东新区,上海市周浦实验学校,,719
2024,浦东新区,上海市周浦实验学校,,716.5
2024,浦东新区,上海浦东新区民办更新学校,,662.5
2024,浦东新区,上海浦东新区民办更新学校,,679.5
2024,浦东新区,上海民办华曜浦东实验学校,,733
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海民办华曜浦东实验学校,,748.5
2024,浦东新区,上海民办华曜浦东实验学校,,746
2024,浦东新区,上海民办华曜浦东实验学校,,710
2024,浦东新区,上海民办华曜浦东实验学校,,732
2024,浦东新区,上海民办华曜浦东实验学校,,703.5
2024,浦东新区,上海民办华曜浦东实验学校,,714.5
2024,浦东新区,华东师范大学第二附属中学前滩学校,,734.5
2024,浦东新区,华东师范大学第二附属中学前滩学校,,756
2024,浦东新区,华东师范大学第二附属中学前滩学校,,739.5
2024,浦东新区,华东师范大学第二附属中学前滩学校,,721.5
2024,浦东新区,华东师范大学第二附属中学前滩学校,,751.5
2024,浦东新区,华东师范大学第二附属中学前滩学校,,733.5
2024,浦东新区,华东师范大学第二附属中学前滩学校,,722.5
2024,浦东新区,华东师范大学第二附属中学前滩学校,,713
2024,浦东新区,上海浦东新区民办宏文学校,,720
2024,浦东新区,上海浦东新区民办宏文学校,,748
2024,浦东新区,上海浦东新区民办宏文学校,,742.5
2024,浦东新区,上海浦东新区民办宏文学校,,750
2024,浦东新区,上海浦东新区民办宏文学校,,715.5
2024,浦东新区,上海浦东新区民办宏文学校,,707
2024,浦东新区,上海浦东新区民办宏文学校,,691
2024,浦东新区,上海浦东新区民办宏文学校,,703
2024,浦东新区,上海科技大学附属学校,,723.5
2024,浦东新区,上海科技大学附属学校,,748
2024,浦东新区,上海科技大学附属学校,,741
2024,浦东新区,上海科技大学附属学校,,716.5
2024,浦东新区,上海科技大学附属学校,,747.5
2024,浦东新区,上海科技大学附属学校,,725
2024,浦东新区,上海科技大学附属学校,,721.5
2024,浦东新区,上海科技大学附属学校,,704.5
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海科技大学附属学校,,714
2024,浦东新区,上海浦东民办未来科技学校,,730.5
2024,浦东新区,上海浦东民办未来科技学校,,753.5
2024,浦东新区,上海浦东民办未来科技学校,,739
2024,浦东新区,上海浦东民办未来科技学校,,707.5
2024,浦东新区,上海浦东民办未来科技学校,,751.5
2024,浦东新区,上海浦东民办未来科技学校,,726
2024,浦东新区,上海浦东民办未来科技学校,,708
2024,浦东新区,上海浦东民办未来科技学校,,734
2024,浦东新区,上海市浦东新区东城学校,,677.5
2024,虹口,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,虹口,上海市钟山初级中学,,719.5
2024,虹口,上海市钟山初级中学,,712.5
2024,虹口,上海市钟山初级中学,,699.5
2024,虹口,上海市江湾初级中学,,726.5
2024,虹口,上海市江湾初级中学,,717.5
2024,虹口,上海市江湾初级中学,,707.5
2024,虹口,上海市复兴实验中学,,732
2024,虹口,上海市复兴实验中学,,717
2024,虹口,上海市复兴实验中学,,709
2024,虹口,上海市虹口区教育学院实验中学,,727.5
2024,虹口,上海市虹口区教育学院实验中学,,720.5
2024,虹口,上海市虹口区教育学院实验中学,,706.5
2024,虹口,上海市虹口区教育学院实验中学,,753.5
2024,虹口,上海市第五中学,,727
2024,虹口,上海市第五中学,,691
2024,虹口,上海市第五中学,,698.5
2024,虹口,上海市曲阳第二中学,,730
2024,虹口,上海市曲阳第二中学,,721
2024,虹口,上海市曲阳第二中学,,711
2024,虹口,上海市北虹初级中学,,717.5
2024,虹口,上海市北虹初级中学,,722.5
2024,虹口,上海市北虹初级中学,,704
2024,虹口,上海市北虹初级中学,,751.5
2024,虹口,上海市海南中学,,732
2024,虹口,上海市海南中学,,705
2024,虹口,上海市海南中学,,698.5
2024,虹口,上海市丰镇中学,,730.5
2024,虹口,上海市丰镇中学,,715.5
2024,虹口,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,虹口,上海市丰镇中学,,693.5
2024,虹口,上海市丰镇中学,,752
2024,虹口,上海市澄衷初级中学,,730.5
2024,虹口,上海市澄衷初级中学,,736.5
2024,虹口,上海市澄衷初级中学,,713.5
2024,虹口,上海市澄衷初级中学,,688
2024,虹口,上海市鲁迅初级中学,,738
2024,虹口,上海市鲁迅初级中学,,722
2024,虹口,上海市鲁迅初级中学,,707
2024,虹口,上海市继光初级中学,,720
2024,虹口,上海市继光初级中学,,720
2024,虹口,上海市继光初级中学,,704
2024,虹口,华东师范大学第一附属初级中学,,719.5
2024,虹口,华东师范大学第一附属初级中学,,719
2024,虹口,华东师范大学第一附属初级中学,,710
2024,虹口,华东师范大学第一附属初级中学,,745
2024,虹口,上海市民办新复兴初级中学,,738.5
2024,虹口,上海市民办新复兴初级中学,,721.5
2024,虹口,上海市民办新复兴初级中学,,709
2024,虹口,上海市民办新华初级中学,,744.5
2024,虹口,上海市民办新华初级中学,,726.5
2024,虹口,上海市民办新华初级中学,,709.5
2024,虹口,上海市民办新北郊初级中学,,734.5
2024,虹口,上海市民办新北郊初级中学,,727
2024,虹口,上海市民办新北郊初级中学,,711.5
2024,虹口,上海市民办新北郊初级中学,,745
2024,虹口,上海市第五十二中学,,733.5
2024,虹口,上海市第五十二中学,,721.5
2024,虹口,上海市第五十二中学,,713
2024,虹口,上海市民办迅行中学,,739
2024,虹口,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,虹口,上海市民办迅行中学,,733
2024,虹口,上海市民办迅行中学,,718.5
2024,虹口,上海外国语大学第一实验学校,,731.5
2024,虹口,上海外国语大学第一实验学校,,724
2024,虹口,上海外国语大学第一实验学校,,716
2024,虹口,上海外国语大学第一实验学校,,748.5
2024,虹口,上海市北郊学校,,723.5
2024,虹口,上海市北郊学校,,719.5
2024,虹口,上海市北郊学校,,710.5
2024,虹口,上海市北郊学校,,743.5
2024,虹口,上海市霍山学校,,721
2024,虹口,上海市霍山学校,,723
2024,虹口,上海市霍山学校,,715.5
2024,虹口,上海市霍山学校,,732
2024,虹口,上海市长青学校,,721.5
2024,虹口,上海市长青学校,,713.5
2024,虹口,上海市长青学校,,708.5
2024,虹口,上海市长青学校,,741
2024,虹口,上海市虹口实验学校,,754
2024,虹口,上海市虹口实验学校,,731.5
2024,虹口,上海市虹口实验学校,,720
2024,虹口,上海市虹口实验学校,,709.5
2024,虹口,上海世外教育附属虹口区欧阳学校,,716.5
2024,虹口,上海世外教育附属虹口区欧阳学校,,715.5
2024,虹口,上海世外教育附属虹口区欧阳学校,,697.5
2024,金山,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,金山,上海市罗星中学,,754
2024,金山,上海市罗星中学,,728
2024,金山,上海市罗星中学,,694
2024,金山,上海市松隐中学,,684
2024,金山,上海市松隐中学,,678
2024,金山,上海市亭新中学,,714.5
2024,金山,上海市亭新中学,,704.5
2024,金山,上海市漕泾中学,,728.5
2024,金山,上海市漕泾中学,,704
2024,金山,上海市山阳中学,,724
2024,金山,上海市山阳中学,,711.5
2024,金山,上海市张堰第二中学,,704
2024,金山,上海市张堰第二中学,,697
2024,金山,上海市廊下中学,,676
2024,金山,上海市廊下中学,,659.5
2024,金山,上海市蒙山中学,,757
2024,金山,上海市蒙山中学,,729
2024,金山,上海市蒙山中学,,693.5
2024,金山,上海市金山区教育学院附属中学,,717
2024,金山,上海市金山区教育学院附属中学,,700
2024,金山,上海市金山初级中学,,725.5
2024,金山,上海市金山初级中学,,701.5
2024,金山,上海市西林中学,,723
2024,金山,上海市西林中学,,692
2024,金山,上海市朱行中学,,686.5
2024,金山,上海市朱行中学,,682.5
2024,金山,上海金山区健桥实验中学,,722.5
2024,金山,上海金山区健桥实验中学,,699
2024,金山,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,金山,上海市金山区青少年业余体育学校,,702
2024,金山,上海市同凯中学,,716.5
2024,金山,上海市同凯中学,,704.5
2024,金山,上海市金山实验中学,,747
2024,金山,上海市金山实验中学,,722
2024,金山,上海市金山实验中学,,688.5
2024,金山,华东师范大学附属枫泾中学,,712
2024,金山,华东师范大学附属枫泾中学,,694.5
2024,金山,上海市金卫中学,,701.5
2024,金山,上海市金卫中学,,690
2024,金山,上海市干巷学校,,725.5
2024,金山,上海市干巷学校,,705
2024,金山,上海市新农学校,,685.5
2024,金山,上海市新农学校,,675.5
2024,金山,上海市民办金盟学校,,722.5
2024,金山,上海市民办金盟学校,,699.5
2024,金山,上海金山区世外学校,,724.5
2024,金山,上海金山区世外学校,,703
2024,金山,上海市金山区吕巷学校,,694.5
2024,金山,上海市金山区吕巷学校,,683
2024,金山,上海市金山区吕巷学校,,657
2024,金山,上海市金山区钱圩学校,,710
2024,金山,上海市金山区钱圩学校,,709.5
2024,长宁,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,长宁,上海市第三女子初级中学,,694.5
2024,长宁,上海市第三女子初级中学,,733.5
2024,长宁,上海市第三女子初级中学,,709
2024,长宁,上海市天山第二中学,,756
2024,长宁,上海市天山第二中学,,674.5
2024,长宁,上海市天山第二中学,,723
2024,长宁,上海市天山第二中学,,707.5
2024,长宁,上海市姚连生中学,,747
2024,长宁,上海市姚连生中学,,698.5
2024,长宁,上海市姚连生中学,,718.5
2024,长宁,上海市姚连生中学,,711.5
2024,长宁,上海市天山初级中学,,702
2024,长宁,上海市天山初级中学,,732.5
2024,长宁,上海市天山初级中学,,714
